YearStart,YearEnd,LocationAbbr,LocationDesc,Question,DataValue,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1
2015,2019,CT,Connecticut,"Invasive cancer (all sites combined) mortality among all people, underlying cause",120.2,118.3,122.2,Sex,Female
2015,2019,OR,Oregon,"Breast cancer mortality among all females, underlying cause",19.6,18.8,20.4,Sex,Female
2016,2020,MT,Montana,"Cervical cancer mortality among all females, underlying cause",1.5,1.0,2.0,Sex,Female
2016,2020,AZ,Arizona,"Prostate cancer mortality among all males, underlying cause",17.1,16.5,17.7,Sex,Male
2016,2020,AR,Arkansas,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.4,11.7,13.1,Sex,Female
2015,2019,VA,Virginia,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",16.1,15.5,16.6,Sex,Male
2015,2019,OR,Oregon,"Lung and bronchial cancer mortality among all people, underlying cause",38.6,37.4,39.7,Sex,Male
2015,2019,MN,Minnesota,"Invasive cancer (all sites combined), incidence",456.7,453.3,460.0,Sex,Female
2016,2020,MI,Michigan,"Invasive cancer (all sites combined), incidence",410.9,408.6,413.2,Sex,Female
2016,2020,KS,Kansas,"Cervical cancer mortality among all females, underlying cause",2.4,2.1,2.8,Sex,Female
2015,2019,CO,Colorado,"Cervical cancer mortality among all females, underlying cause",1.5,1.3,1.7,Sex,Female
2016,2020,AZ,Arizona,"Invasive cancer (all sites combined), incidence",398.2,395.5,400.9,Sex,Male
2016,2020,HI,Hawaii,"Lung and bronchial cancer mortality among all people, underlying cause",33.6,31.9,35.4,Sex,Male
2015,2019,WV,West Virginia,"Cervical cancer mortality among all females, underlying cause",2.9,2.4,3.4,Sex,Female
2016,2020,AL,Alabama,"Invasive cancer (all sites combined), incidence",498.6,494.9,502.4,Sex,Male
2016,2020,GA,Georgia,"Invasive cancer (all sites combined) mortality among all people, underlying cause",186.7,184.9,188.5,Sex,Male
2016,2020,CO,Colorado,"Invasive cancer (all sites combined) mortality among all people, underlying cause",152.8,150.6,154.9,Sex,Male
2016,2020,KY,Kentucky,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",19.2,18.4,20.1,Sex,Male
2016,2020,NH,New Hampshire,"Lung and bronchial cancer mortality among all people, underlying cause",41.2,39.2,43.2,Sex,Male
2015,2019,CT,Connecticut,"Lung and bronchial cancer mortality among all people, underlying cause",36.2,35.0,37.4,Sex,Male
2016,2020,MS,Mississippi,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",21.9,20.9,23.0,Sex,Male
2015,2019,DE,Delaware,"Breast cancer mortality among all females, underlying cause",21.2,19.7,22.9,Sex,Female
2016,2020,KS,Kansas,"Invasive cancer (all sites combined), incidence",491.1,486.2,496.0,Sex,Male
2015,2019,ND,North Dakota,"Invasive cancer (all sites combined), incidence",493.0,483.3,502.9,Sex,Male
2015,2019,MT,Montana,"Breast cancer mortality among all females, underlying cause",19.3,17.9,20.9,Sex,Female
2016,2020,ME,Maine,"Invasive cancer (all sites combined) mortality among all people, underlying cause",196.4,192.2,200.6,Sex,Male
2016,2020,MT,Montana,"Prostate cancer mortality among all males, underlying cause",22.3,20.7,24.1,Sex,Male
2016,2020,DE,Delaware,"Invasive cancer (all sites combined), incidence",500.2,492.0,508.5,Sex,Male
2016,2020,MD,Maryland,"Cervical cancer mortality among all females, underlying cause",2.0,1.8,2.2,Sex,Female
2016,2020,AK,Alaska,"Lung and bronchial cancer mortality among all people, underlying cause",36.8,33.6,40.1,Sex,Male
2016,2020,CA,California,"Invasive cancer (all sites combined) mortality among all people, underlying cause",118.2,117.6,118.9,Sex,Female
2015,2019,SD,South Dakota,"Prostate cancer mortality among all males, underlying cause",19.1,17.4,21.0,Sex,Male
2015,2019,WI,Wisconsin,"Invasive cancer (all sites combined) mortality among all people, underlying cause",184.8,182.6,186.9,Sex,Male
2016,2020,AR,Arkansas,"Invasive cancer (all sites combined), incidence",423.9,419.7,428.2,Sex,Female
2015,2019,MO,Missouri,"Invasive cancer (all sites combined), incidence",436.2,433.2,439.2,Sex,Female
2015,2019,MI,Michigan,"Invasive cancer (all sites combined), incidence",489.4,486.8,492.0,Sex,Male
2016,2020,MN,Minnesota,"Lung and bronchial cancer mortality among all people, underlying cause",36.1,35.2,37.1,Sex,Male
2016,2020,MD,Maryland,"Invasive cancer (all sites combined) mortality among all people, underlying cause",175.4,173.2,177.5,Sex,Male
2015,2019,MO,Missouri,"Invasive cancer (all sites combined) mortality among all people, underlying cause",199.8,197.6,202.0,Sex,Male
2015,2019,FL,Florida,"Prostate cancer mortality among all males, underlying cause",16.3,16.0,16.6,Sex,Male
2016,2020,NM,New Mexico,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",10.2,9.5,11.1,Sex,Female
2015,2019,NC,North Carolina,"Cervical cancer mortality among all females, underlying cause",2.0,1.8,2.1,Sex,Female
2016,2020,DE,Delaware,"Invasive cancer (all sites combined) mortality among all people, underlying cause",133.8,130.0,137.8,Sex,Female
2016,2020,NH,New Hampshire,"Invasive cancer (all sites combined), incidence",510.3,503.4,517.3,Sex,Male
2015,2019,WA,Washington,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",10.3,9.9,10.7,Sex,Female
2015,2019,MS,Mississippi,"Lung and bronchial cancer mortality among all people, underlying cause",70.1,68.2,72.0,Sex,Male
2015,2019,NV,Nevada,"Lung and bronchial cancer mortality among all people, underlying cause",34.2,33.0,35.5,Sex,Female
2015,2019,OK,Oklahoma,"Breast cancer mortality among all females, underlying cause",22.5,21.7,23.4,Sex,Female
2016,2020,ME,Maine,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",14.6,13.5,15.9,Sex,Male
2016,2020,MO,Missouri,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",11.3,10.9,11.8,Sex,Female
2016,2020,KY,Kentucky,"Prostate cancer mortality among all males, underlying cause",18.3,17.5,19.1,Sex,Male
2015,2019,FL,Florida,"Lung and bronchial cancer mortality among all people, underlying cause",29.8,29.4,30.1,Sex,Female
2016,2020,NH,New Hampshire,"Prostate cancer mortality among all males, underlying cause",19.2,17.8,20.7,Sex,Male
2015,2019,NJ,New Jersey,"Invasive cancer (all sites combined) mortality among all people, underlying cause",129.2,127.9,130.4,Sex,Female
2015,2019,CO,Colorado,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",10.0,9.5,10.5,Sex,Female
2015,2019,ND,North Dakota,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",9.7,8.5,11.1,Sex,Female
2016,2020,CO,Colorado,"Lung and bronchial cancer mortality among all people, underlying cause",22.0,21.3,22.8,Sex,Female
2016,2020,ME,Maine,"Lung and bronchial cancer mortality among all people, underlying cause",38.8,37.1,40.5,Sex,Female
2015,2019,AR,Arkansas,"Lung and bronchial cancer mortality among all people, underlying cause",39.8,38.6,41.0,Sex,Female
2015,2019,MA,Massachusetts,"Breast cancer mortality among all females, underlying cause",16.8,16.3,17.3,Sex,Female
2015,2019,AL,Alabama,"Cervical cancer mortality among all females, underlying cause",3.2,2.9,3.5,Sex,Female
2016,2020,NH,New Hampshire,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",14.7,13.5,15.9,Sex,Male
2015,2019,NY,New York,"Lung and bronchial cancer mortality among all people, underlying cause",27.5,27.1,27.9,Sex,Female
2016,2020,NJ,New Jersey,"Invasive cancer (all sites combined), incidence",443.7,441.2,446.1,Sex,Female
2016,2020,DE,Delaware,"Cervical cancer mortality among all females, underlying cause",2.2,1.7,2.8,Sex,Female
2015,2019,AK,Alaska,"Invasive cancer (all sites combined) mortality among all people, underlying cause",131.1,125.4,136.9,Sex,Female
2016,2020,IA,Iowa,"Lung and bronchial cancer mortality among all people, underlying cause",45.8,44.5,47.3,Sex,Male
2016,2020,NV,Nevada,"Invasive cancer (all sites combined) mortality among all people, underlying cause",171.1,168.2,174.0,Sex,Male
2015,2019,GA,Georgia,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",11.9,11.5,12.3,Sex,Female
2016,2020,NE,Nebraska,"Breast cancer mortality among all females, underlying cause",20.4,19.2,21.6,Sex,Female
2015,2019,NY,New York,"Invasive cancer (all sites combined), incidence",458.1,456.4,459.8,Sex,Female
2015,2019,NM,New Mexico,"Prostate cancer mortality among all males, underlying cause",19.1,18.0,20.3,Sex,Male
2016,2020,AZ,Arizona,"Invasive cancer (all sites combined) mortality among all people, underlying cause",113.6,112.2,115.0,Sex,Female
2015,2019,ME,Maine,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",14.8,13.7,16.1,Sex,Male
2015,2019,FL,Florida,"Lung and bronchial cancer mortality among all people, underlying cause",42.9,42.5,43.4,Sex,Male
2015,2019,WV,West Virginia,"Lung and bronchial cancer mortality among all people, underlying cause",64.1,62.0,66.2,Sex,Male
2016,2020,KS,Kansas,"Lung and bronchial cancer mortality among all people, underlying cause",44.7,43.2,46.2,Sex,Male
2015,2019,NY,New York,"Breast cancer mortality among all females, underlying cause",18.9,18.5,19.2,Sex,Female
2015,2019,ME,Maine,"Invasive cancer (all sites combined), incidence",510.1,503.3,517.0,Sex,Male
2015,2019,OH,Ohio,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",17.7,17.3,18.2,Sex,Male
2016,2020,GA,Georgia,"Prostate cancer mortality among all males, underlying cause",21.2,20.6,21.8,Sex,Male
2015,2019,GA,Georgia,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",17.7,17.2,18.3,Sex,Male
2015,2019,NM,New Mexico,"Invasive cancer (all sites combined), incidence",363.8,359.0,368.6,Sex,Female
2015,2019,OH,Ohio,"Prostate cancer mortality among all males, underlying cause",19.4,18.9,19.9,Sex,Male
2015,2019,PA,Pennsylvania,"Invasive cancer (all sites combined), incidence",521.3,519.0,523.7,Sex,Male
2016,2020,MS,Mississippi,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",14.0,13.3,14.8,Sex,Female
2015,2019,MT,Montana,"Invasive cancer (all sites combined), incidence",508.0,500.2,515.9,Sex,Male
2016,2020,AK,Alaska,"Lung and bronchial cancer mortality among all people, underlying cause",29.1,26.5,31.9,Sex,Female
2015,2019,MO,Missouri,"Invasive cancer (all sites combined), incidence",489.9,486.5,493.2,Sex,Male
2015,2019,NJ,New Jersey,"Breast cancer mortality among all females, underlying cause",20.6,20.0,21.1,Sex,Female
2015,2019,OR,Oregon,"Invasive cancer (all sites combined), incidence",458.4,454.5,462.2,Sex,Male
2015,2019,MS,Mississippi,"Prostate cancer mortality among all males, underlying cause",24.7,23.5,25.9,Sex,Male
2016,2020,IA,Iowa,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",16.2,15.3,17.0,Sex,Male
2015,2019,KY,Kentucky,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",13.8,13.2,14.4,Sex,Female
2015,2019,TN,Tennessee,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.5,12.0,13.0,Sex,Female
2016,2020,NM,New Mexico,"Lung and bronchial cancer mortality among all people, underlying cause",19.8,18.8,20.9,Sex,Female
2015,2019,DE,Delaware,"Invasive cancer (all sites combined), incidence",444.8,437.3,452.5,Sex,Female
2015,2019,LA,Louisiana,"Breast cancer mortality among all females, underlying cause",22.4,21.6,23.2,Sex,Female
2015,2019,HI,Hawaii,"Prostate cancer mortality among all males, underlying cause",14.5,13.4,15.7,Sex,Male
2015,2019,UT,Utah,"Breast cancer mortality among all females, underlying cause",19.8,18.8,20.9,Sex,Female
2016,2020,MS,Mississippi,"Lung and bronchial cancer mortality among all people, underlying cause",36.3,35.1,37.5,Sex,Female
2015,2019,SC,South Carolina,"Lung and bronchial cancer mortality among all people, underlying cause",31.5,30.7,32.3,Sex,Female
2015,2019,IL,Illinois,"Invasive cancer (all sites combined) mortality among all people, underlying cause",138.1,137.0,139.3,Sex,Female
2015,2019,DC,District of Columbia,"Cervical cancer mortality among all females, underlying cause",2.7,2.0,3.6,Sex,Female
2015,2019,IA,Iowa,"Lung and bronchial cancer mortality among all people, underlying cause",33.2,32.2,34.4,Sex,Female
2015,2019,CT,Connecticut,"Prostate cancer mortality among all males, underlying cause",18.1,17.2,18.9,Sex,Male
2016,2020,MA,Massachusetts,"Cervical cancer mortality among all females, underlying cause",1.1,1.0,1.3,Sex,Female
2015,2019,NE,Nebraska,"Invasive cancer (all sites combined), incidence",513.7,507.4,520.0,Sex,Male
2015,2019,IN,Indiana,"Lung and bronchial cancer mortality among all people, underlying cause",38.6,37.8,39.5,Sex,Female
2015,2019,KS,Kansas,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.0,11.3,12.7,Sex,Female
2015,2019,KS,Kansas,"Invasive cancer (all sites combined) mortality among all people, underlying cause",186.8,183.7,189.9,Sex,Male
2015,2019,VA,Virginia,"Lung and bronchial cancer mortality among all people, underlying cause",29.9,29.3,30.6,Sex,Female
2016,2020,MI,Michigan,"Prostate cancer mortality among all males, underlying cause",18.6,18.1,19.1,Sex,Male
2015,2019,TN,Tennessee,"Invasive cancer (all sites combined), incidence",427.1,424.3,430.0,Sex,Female
2016,2020,AL,Alabama,"Lung and bronchial cancer mortality among all people, underlying cause",59.6,58.3,60.9,Sex,Male
2015,2019,ME,Maine,"Breast cancer mortality among all females, underlying cause",18.1,17.0,19.4,Sex,Female
2015,2019,GA,Georgia,"Invasive cancer (all sites combined), incidence",536.6,533.7,539.5,Sex,Male
2015,2019,ME,Maine,"Invasive cancer (all sites combined), incidence",459.1,452.8,465.5,Sex,Female
2016,2020,NV,Nevada,"Prostate cancer mortality among all males, underlying cause",19.4,18.4,20.4,Sex,Male
2016,2020,AZ,Arizona,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",10.0,9.6,10.4,Sex,Female
2015,2019,CT,Connecticut,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.6,11.9,13.3,Sex,Male
2015,2019,DE,Delaware,"Prostate cancer mortality among all males, underlying cause",17.0,15.5,18.6,Sex,Male
2015,2019,UT,Utah,"Invasive cancer (all sites combined) mortality among all people, underlying cause",105.1,102.7,107.6,Sex,Female
2015,2019,AZ,Arizona,"Invasive cancer (all sites combined), incidence",413.5,410.7,416.3,Sex,Male
2015,2019,OK,Oklahoma,"Prostate cancer mortality among all males, underlying cause",20.4,19.5,21.4,Sex,Male
2015,2019,VA,Virginia,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",11.2,10.8,11.6,Sex,Female
2015,2019,IN,Indiana,"Invasive cancer (all sites combined), incidence",507.7,504.3,511.1,Sex,Male
2016,2020,CO,Colorado,"Breast cancer mortality among all females, underlying cause",18.7,18.1,19.4,Sex,Female
2016,2020,AR,Arkansas,"Invasive cancer (all sites combined) mortality among all people, underlying cause",141.7,139.4,144.1,Sex,Female
2016,2020,IN,Indiana,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.4,11.9,12.9,Sex,Female
2016,2020,CT,Connecticut,"Breast cancer mortality among all females, underlying cause",17.5,16.8,18.3,Sex,Female
2016,2020,NM,New Mexico,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",15.3,14.3,16.3,Sex,Male
2016,2020,IL,Illinois,"Lung and bronchial cancer mortality among all people, underlying cause",31.8,31.2,32.3,Sex,Female
2016,2020,FL,Florida,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",10.3,10.1,10.5,Sex,Female
2015,2019,MI,Michigan,"Lung and bronchial cancer mortality among all people, underlying cause",50.0,49.1,50.8,Sex,Male
2015,2019,AL,Alabama,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.4,11.9,13.0,Sex,Female
2016,2020,NJ,New Jersey,"Invasive cancer (all sites combined), incidence",515.1,512.2,518.0,Sex,Male
2016,2020,AK,Alaska,"Invasive cancer (all sites combined), incidence",444.7,434.3,455.3,Sex,Male
2016,2020,AR,Arkansas,"Cervical cancer mortality among all females, underlying cause",3.2,2.8,3.6,Sex,Female
2016,2020,MT,Montana,"Invasive cancer (all sites combined) mortality among all people, underlying cause",167.9,163.5,172.5,Sex,Male
2015,2019,MN,Minnesota,"Prostate cancer mortality among all males, underlying cause",20.0,19.2,20.7,Sex,Male
2015,2019,WI,Wisconsin,"Prostate cancer mortality among all males, underlying cause",20.8,20.1,21.5,Sex,Male
2016,2020,MN,Minnesota,"Invasive cancer (all sites combined), incidence",510.0,506.4,513.6,Sex,Male
2015,2019,WV,West Virginia,"Invasive cancer (all sites combined), incidence",470.1,464.5,475.8,Sex,Female
2015,2019,NM,New Mexico,"Breast cancer mortality among all females, underlying cause",20.2,19.1,21.3,Sex,Female
2015,2019,HI,Hawaii,"Breast cancer mortality among all females, underlying cause",16.7,15.5,17.9,Sex,Female
2016,2020,NJ,New Jersey,"Invasive cancer (all sites combined) mortality among all people, underlying cause",162.7,161.1,164.4,Sex,Male
2016,2020,CO,Colorado,"Invasive cancer (all sites combined), incidence",410.9,407.5,414.3,Sex,Male
2016,2020,AR,Arkansas,"Prostate cancer mortality among all males, underlying cause",18.6,17.7,19.6,Sex,Male
2016,2020,IL,Illinois,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",16.8,16.3,17.2,Sex,Male
2016,2020,MA,Massachusetts,"Prostate cancer mortality among all males, underlying cause",18.2,17.6,18.9,Sex,Male
2016,2020,AZ,Arizona,"Invasive cancer (all sites combined), incidence",361.7,359.1,364.2,Sex,Female
2016,2020,CT,Connecticut,"Lung and bronchial cancer mortality among all people, underlying cause",26.9,26.0,27.8,Sex,Female
2015,2019,AZ,Arizona,"Lung and bronchial cancer mortality among all people, underlying cause",25.7,25.1,26.4,Sex,Female
2016,2020,CO,Colorado,"Invasive cancer (all sites combined) mortality among all people, underlying cause",113.1,111.4,114.7,Sex,Female
2016,2020,KY,Kentucky,"Lung and bronchial cancer mortality among all people, underlying cause",45.3,44.2,46.4,Sex,Female
2015,2019,WY,Wyoming,"Invasive cancer (all sites combined) mortality among all people, underlying cause",159.6,153.4,166.1,Sex,Male
2015,2019,MN,Minnesota,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",14.1,13.5,14.7,Sex,Male
2015,2019,AL,Alabama,"Invasive cancer (all sites combined) mortality among all people, underlying cause",139.1,137.3,140.9,Sex,Female
2015,2019,IA,Iowa,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",11.9,11.3,12.6,Sex,Female
2015,2019,CA,California,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",10.7,10.5,10.8,Sex,Female
2016,2020,LA,Louisiana,"Lung and bronchial cancer mortality among all people, underlying cause",33.5,32.6,34.5,Sex,Female
2015,2019,MO,Missouri,"Invasive cancer (all sites combined) mortality among all people, underlying cause",141.6,140.0,143.3,Sex,Female
2016,2020,NM,New Mexico,"Lung and bronchial cancer mortality among all people, underlying cause",28.4,27.1,29.8,Sex,Male
2015,2019,MD,Maryland,"Invasive cancer (all sites combined) mortality among all people, underlying cause",178.8,176.7,181.0,Sex,Male
2016,2020,AK,Alaska,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",16.0,14.0,18.3,Sex,Male
2016,2020,MT,Montana,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",14.4,13.1,15.8,Sex,Male
2016,2020,IL,Illinois,"Invasive cancer (all sites combined), incidence",496.8,494.4,499.2,Sex,Male
2015,2019,NE,Nebraska,"Lung and bronchial cancer mortality among all people, underlying cause",31.4,29.9,32.8,Sex,Female
2015,2019,NH,New Hampshire,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",10.3,9.4,11.3,Sex,Female
2015,2019,NC,North Carolina,"Invasive cancer (all sites combined) mortality among all people, underlying cause",133.2,132.0,134.5,Sex,Female
2015,2019,NV,Nevada,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.8,12.1,13.6,Sex,Female
2015,2019,NE,Nebraska,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.2,11.3,13.1,Sex,Female
2015,2019,KY,Kentucky,"Invasive cancer (all sites combined), incidence",563.1,558.9,567.4,Sex,Male
2015,2019,TX,Texas,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",11.1,10.8,11.3,Sex,Female
2016,2020,AR,Arkansas,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",17.9,17.0,18.8,Sex,Male
2015,2019,RI,Rhode Island,"Invasive cancer (all sites combined) mortality among all people, underlying cause",134.3,130.6,138.2,Sex,Female
2015,2019,MT,Montana,"Lung and bronchial cancer mortality among all people, underlying cause",31.3,29.5,33.1,Sex,Female
2016,2020,HI,Hawaii,"Invasive cancer (all sites combined), incidence",431.7,425.4,438.0,Sex,Male
2015,2019,SD,South Dakota,"Lung and bronchial cancer mortality among all people, underlying cause",33.7,31.6,36.0,Sex,Female
2015,2019,SC,South Carolina,"Invasive cancer (all sites combined), incidence",497.4,493.7,501.1,Sex,Male
2015,2019,HI,Hawaii,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",13.6,12.4,14.7,Sex,Male
2016,2020,VA,Virginia,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",10.9,10.5,11.3,Sex,Female
2016,2020,SC,South Carolina,"Cervical cancer mortality among all females, underlying cause",2.4,2.1,2.6,Sex,Female
2016,2020,OR,Oregon,"Prostate cancer mortality among all males, underlying cause",20.3,19.4,21.1,Sex,Male
2016,2020,UT,Utah,"Cervical cancer mortality among all females, underlying cause",1.7,1.4,2.0,Sex,Female
2016,2020,SC,South Carolina,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",10.7,10.2,11.2,Sex,Female
2016,2020,PA,Pennsylvania,"Invasive cancer (all sites combined) mortality among all people, underlying cause",135.9,134.8,136.9,Sex,Female
2016,2020,VT,Vermont,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.7,11.3,14.4,Sex,Female
2016,2020,NY,New York,"Invasive cancer (all sites combined) mortality among all people, underlying cause",159.8,158.7,160.9,Sex,Male
2016,2020,OH,Ohio,"Lung and bronchial cancer mortality among all people, underlying cause",53.1,52.3,53.9,Sex,Male
2016,2020,OK,Oklahoma,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",19.6,18.7,20.4,Sex,Male
2016,2020,VA,Virginia,"Invasive cancer (all sites combined) mortality among all people, underlying cause",179.8,178.0,181.7,Sex,Male
2016,2020,WV,West Virginia,"Lung and bronchial cancer mortality among all people, underlying cause",60.6,58.7,62.6,Sex,Male
2016,2020,RI,Rhode Island,"Breast cancer mortality among all females, underlying cause",17.3,15.9,18.7,Sex,Female
2016,2020,OR,Oregon,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",14.2,13.5,14.9,Sex,Male
2016,2020,SC,South Carolina,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",16.8,16.1,17.5,Sex,Male
2016,2020,PA,Pennsylvania,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",11.5,11.2,11.8,Sex,Female
2016,2020,SD,South Dakota,"Invasive cancer (all sites combined), incidence",495.0,486.2,503.9,Sex,Male
2016,2020,NY,New York,"Prostate cancer mortality among all males, underlying cause",16.8,16.5,17.2,Sex,Male
2016,2020,NM,New Mexico,"Invasive cancer (all sites combined), incidence",374.5,369.5,379.4,Sex,Male
2016,2020,OH,Ohio,"Invasive cancer (all sites combined), incidence",438.3,436.1,440.5,Sex,Female
2016,2020,OR,Oregon,"Cervical cancer mortality among all females, underlying cause",1.9,1.7,2.2,Sex,Female
2016,2020,TN,Tennessee,"Invasive cancer (all sites combined) mortality among all people, underlying cause",142.7,141.2,144.3,Sex,Female
2016,2020,TX,Texas,"Invasive cancer (all sites combined), incidence",455.7,454.1,457.4,Sex,Male
2016,2020,SD,South Dakota,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.2,10.9,13.5,Sex,Female
2016,2020,WA,Washington,"Lung and bronchial cancer mortality among all people, underlying cause",28.7,28.0,29.4,Sex,Female
2016,2020,NC,North Carolina,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",14.9,14.5,15.4,Sex,Male
2016,2020,VA,Virginia,"Breast cancer mortality among all females, underlying cause",20.6,20.0,21.1,Sex,Female
2016,2020,RI,Rhode Island,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",10.9,9.9,12.0,Sex,Female
2016,2020,ND,North Dakota,"Invasive cancer (all sites combined) mortality among all people, underlying cause",167.8,162.1,173.6,Sex,Male
2016,2020,TN,Tennessee,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",17.9,17.3,18.6,Sex,Male
2016,2020,NY,New York,"Breast cancer mortality among all females, underlying cause",18.6,18.2,18.9,Sex,Female
2016,2020,SC,South Carolina,"Invasive cancer (all sites combined), incidence",476.6,473.0,480.2,Sex,Male
2016,2020,OR,Oregon,"Breast cancer mortality among all females, underlying cause",19.3,18.5,20.0,Sex,Female
2016,2020,NY,New York,"Lung and bronchial cancer mortality among all people, underlying cause",26.0,25.6,26.4,Sex,Female
2016,2020,OH,Ohio,"Cervical cancer mortality among all females, underlying cause",2.2,2.1,2.4,Sex,Female
2016,2020,WY,Wyoming,"Lung and bronchial cancer mortality among all people, underlying cause",26.2,23.9,28.7,Sex,Female
2016,2020,ND,North Dakota,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",10.4,9.1,11.8,Sex,Female
2016,2020,OK,Oklahoma,"Invasive cancer (all sites combined), incidence",482.8,478.6,487.0,Sex,Male
2016,2020,NC,North Carolina,"Lung and bronchial cancer mortality among all people, underlying cause",31.9,31.4,32.5,Sex,Female
2016,2020,VA,Virginia,"Prostate cancer mortality among all males, underlying cause",20.0,19.4,20.6,Sex,Male
2016,2020,TN,Tennessee,"Breast cancer mortality among all females, underlying cause",21.6,21.0,22.2,Sex,Female
2016,2020,RI,Rhode Island,"Lung and bronchial cancer mortality among all people, underlying cause",43.3,40.9,45.7,Sex,Male
2016,2020,WI,Wisconsin,"Invasive cancer (all sites combined), incidence",507.2,503.8,510.7,Sex,Male
2016,2020,TX,Texas,"Invasive cancer (all sites combined) mortality among all people, underlying cause",173.8,172.8,174.9,Sex,Male
2016,2020,TN,Tennessee,"Invasive cancer (all sites combined), incidence",415.9,413.1,418.7,Sex,Female
2016,2020,NC,North Carolina,"Invasive cancer (all sites combined), incidence",514.7,512.1,517.4,Sex,Male
2016,2020,NC,North Carolina,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",10.7,10.3,11.0,Sex,Female
2016,2020,OK,Oklahoma,"Lung and bronchial cancer mortality among all people, underlying cause",57.0,55.6,58.5,Sex,Male
2016,2020,TN,Tennessee,"Lung and bronchial cancer mortality among all people, underlying cause",59.5,58.4,60.6,Sex,Male
2016,2020,TX,Texas,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",17.1,16.7,17.4,Sex,Male
2016,2020,NC,North Carolina,"Prostate cancer mortality among all males, underlying cause",19.7,19.1,20.2,Sex,Male
2016,2020,TX,Texas,"Prostate cancer mortality among all males, underlying cause",17.6,17.3,18.0,Sex,Male
2016,2020,UT,Utah,"Invasive cancer (all sites combined) mortality among all people, underlying cause",104.7,102.3,107.1,Sex,Female
2016,2020,NM,New Mexico,"Invasive cancer (all sites combined) mortality among all people, underlying cause",116.2,113.6,118.8,Sex,Female
2016,2020,OK,Oklahoma,"Invasive cancer (all sites combined), incidence",416.5,412.8,420.3,Sex,Female
2016,2020,NY,New York,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",14.0,13.7,14.3,Sex,Male
2016,2020,VA,Virginia,"Invasive cancer (all sites combined), incidence",389.4,386.9,391.8,Sex,Female
2016,2020,WV,West Virginia,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",13.7,12.8,14.6,Sex,Female
2016,2020,SC,South Carolina,"Invasive cancer (all sites combined) mortality among all people, underlying cause",193.7,191.4,196.1,Sex,Male
